title,university,form,link,category
"L'impact investing, la finance qui change le monde",ESSEC Business School,specialization,https://www.coursera.org/specializations/impact-investing,business/entrepreneurship
Innovation & Entrepreneurship - From Basics to Open Innovation,EIT Digital,course,https://www.coursera.org/learn/open-innovation-entrepreneurship,business/entrepreneurship
Innovation Strategy: Developing Your Fintech strategy,Copenhagen Business School,course,https://www.coursera.org/learn/innovation-strategy-fintech,business/entrepreneurship
"Coding for Designers, Managers, & Entrepreneurs I",University of Virginia,course,https://www.coursera.org/learn/uva-coding-for-design-managers-1,business/entrepreneurship
真格—北大在线创业课堂,Peking University,course,https://www.coursera.org/learn/zhenge-beida-zaixian-chuangye,business/entrepreneurship
L'impact investing : comprendre les fondamentaux,ESSEC Business School,course,https://www.coursera.org/learn/investing-fondamentaux,business/entrepreneurship
Changer le monde : passons a l'action (creer son entreprise sociale),ESSEC Business School,course,https://www.coursera.org/learn/monde-action,business/entrepreneurship
Wharton Entrepreneurship Capstone,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-entrepreneurship-capstone,business/entrepreneurship
Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies,Case Western Reserve University,course,https://www.coursera.org/learn/entrepreneurship-development,business/entrepreneurship
Entrepreneurship II: Preparing for Launch,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/entrepreneurship-2,business/entrepreneurship
Business Models for Innovative Care for Older People,University of Copenhagen,course,https://www.coursera.org/learn/business-models-innovative-care,business/entrepreneurship
The Impact of Technology,EIT Digital,course,https://www.coursera.org/learn/impact-of-technology,business/entrepreneurship
Sustainable Innovation for Subsistence Marketplaces,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/subsistence-marketplaces-1,business/entrepreneurship
Entrepreneurship,The Chinese University of Hong Kong,course,https://www.coursera.org/learn/entrepreneurship,business/entrepreneurship
The Search for Great Ideas: Harnessing creativity to empower innovation.,Michigan State University,course,https://www.coursera.org/learn/start-your-own-business-2-ideation,business/entrepreneurship
Les partenariats qui changent le monde : alliances innovantes entre entreprises et associations,ESSEC Business School,course,https://www.coursera.org/learn/partenariats-qui-changent-le-monde,business/entrepreneurship
Структура презентации технологических и инвестиционных проектов,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/struktura-prezentacii-tekhnologicheskih-i-investicionnyh-proektov,business/entrepreneurship
Закон стартапа: юридические основы технологического бизнеса,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/zakon-startapa-tekhnologicheskogo-biznesa,business/entrepreneurship
Global Health Innovations,Imperial College London,specialization,https://www.coursera.org/specializations/global-health-innovations,business/entrepreneurship
Building the Business Model for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurs-business-model,business/entrepreneurship
Entrepreneurial Strategic Management,University of New Mexico,course,https://www.coursera.org/learn/entrepreneurial-strategic-management,business/entrepreneurship
Creativity Toolkit II: Creative Collaboration,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/creativity-toolkit-2,business/entrepreneurship
A Guide to Healthcare Innovation: Principles and Practice,Imperial College London,course,https://www.coursera.org/learn/guide-to-healthcare-innovation-principles-and-practice,business/entrepreneurship
"Planning: Principled, Proposing, Proofing, and Practicing to a Success Plan",Michigan State University,course,https://www.coursera.org/learn/business-planning,business/entrepreneurship
¿Cómo financiar mi empresa?,Universidad de los Andes,course,https://www.coursera.org/learn/financiar-mi-empresa,business/entrepreneurship
Protecting Business Innovations via Strategy,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/protect-business-innovations-strategy,business/entrepreneurship
Правовое регулирование налога на прибыль в Российской Федерации,Saint Petersburg State University,course,https://www.coursera.org/learn/pravovoe-regulirovanie-naloga-na-pribyl,business/entrepreneurship
"Fundamentals of Sales and Marketing, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-6,business/entrepreneurship
Building Fintech Startups in Emerging Markets,University of Cape Town,course,https://www.coursera.org/learn/building-fintech-startups,business/entrepreneurship
Social Business Model and Planning for Social Innovation,Copenhagen Business School,course,https://www.coursera.org/learn/social-business-model,business/entrepreneurship
Innovation & Entrepreneurship - From Design Thinking to Funding,EIT Digital,course,https://www.coursera.org/learn/design-thinking-entrepreneurship,business/entrepreneurship
Be entrepreneurial in Cultural Industries in the digital age,Sciences Po,course,https://www.coursera.org/learn/entrepreneurial-culture-digital-age,business/entrepreneurship
Unleashing the Impact of your Social Enterprise,Copenhagen Business School,course,https://www.coursera.org/learn/social-impact-growth,business/entrepreneurship
Developing the Opportunity for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurs-opportunity,business/entrepreneurship
"Grow Your Business with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-1,business/entrepreneurship
Master Class for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurship-project,business/entrepreneurship
Structure: Building the Frame for Business Growth,Michigan State University,course,https://www.coursera.org/learn/business-structure,business/entrepreneurship
L'impact investing : être acteur,ESSEC Business School,course,https://www.coursera.org/learn/impact-investing-etre-acteur,business/entrepreneurship
Innovation Career Lessons from a Master,Technion - Israel Institute of Technology,course,https://www.coursera.org/learn/startup-entrepreneurship-innovation-career-lessons,business/entrepreneurship
"Knowledge Exchange: Using, Protecting and Monetizing Ideas with Third Parties",Universiteit Leiden,course,https://www.coursera.org/learn/knowledge-exchange,business/entrepreneurship
Crafting Strategies for Innovation Initiatives for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurs-innovation-strategy,business/entrepreneurship
How to finance your venture ?,École Polytechnique,course,https://www.coursera.org/learn/finance-venture,business/entrepreneurship
Financing and Profiting from Innovation for Corporate Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/corporate-entrepreneurs-financing,business/entrepreneurship
Healthcare Entrepreneurship: Taking Ideas to Market,Imperial College London,course,https://www.coursera.org/learn/ghi-healthcare-entrepreneurship-taking-ideas-to-market,business/entrepreneurship
"Technology Commercialization, Part 1: Setting up your Idea Filtering System",University of Rochester,course,https://www.coursera.org/learn/technology-commercialization,business/entrepreneurship
Diseñando una estrategia de negocios en América Latina,Tecnológico de Monterrey,course,https://www.coursera.org/learn/disenando-estrategia-negocio-america-latina,business/entrepreneurship
3D Printing Capstone,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/3d-printing-capstone,business/entrepreneurship
L'impact investing : innover,ESSEC Business School,course,https://www.coursera.org/learn/impactinvestinginnover,business/entrepreneurship
Subsistence Marketplaces,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/subsistence-marketplaces,business/entrepreneurship
Entrepreneurship Capstone,"University of Maryland, College Park",course,https://www.coursera.org/learn/entrepreneurship-capstone,business/entrepreneurship
Innovation: From Creativity to Entrepreneurship Capstone,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/innovation-creativity-entrepreneurship-capstone,business/entrepreneurship
Launch Strategy: 5 Steps to Capstone Experience,Michigan State University,course,https://www.coursera.org/learn/launch-strategy,business/entrepreneurship
"Fundamentals of Business Finance, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-2,business/entrepreneurship
"Fundamentals of Leadership, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-3,business/entrepreneurship
Healthcare Innovation: What Does Success Look Like and How to Achieve It?,Imperial College London,course,https://www.coursera.org/learn/ghi-healthcare-innovation-what-success-look-like-how-to-achieve,business/entrepreneurship
Getting started with Augmented Reality,Institut Mines-Télécom,course,https://www.coursera.org/learn/augmented-reality,business/entrepreneurship
The Sun and the Total Eclipse of August 2017,University of Colorado Boulder,course,https://www.coursera.org/learn/eclipse,business/entrepreneurship
Mi nueva empresa: los siguientes pasos,Universidad de los Andes,course,https://www.coursera.org/learn/nueva-empresa,business/entrepreneurship
"Coding for Designers, Managers, & Entrepreneurs III",University of Virginia,course,https://www.coursera.org/learn/uva-coding-for-design-managers-3,business/entrepreneurship
"Coding for Designers, Managers, & Entrepreneurs II",University of Virginia,course,https://www.coursera.org/learn/uva-coding-for-design-managers-2,business/entrepreneurship
"Fundamentals of Negotiation, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-10,business/entrepreneurship
"Fundamentals of Funding, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-9,business/entrepreneurship
Capstone Course: Start Up Your Fintech Future,University of Cape Town,course,https://www.coursera.org/learn/startup-fintech-capstone,business/entrepreneurship
"Fundamentals of Customers and Competition, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-4,business/entrepreneurship
"Fundamentals of Financial Planning, with Goldman Sachs 10,000 Women",Goldman Sachs,course,https://www.coursera.org/learn/10k-women-5,business/entrepreneurship
