title,university,form,link,category
Project: Neural Network from Scratch in TensorFlow,Rhyme,course,https://www.coursera.org/learn/neural-network-tensorflow,computer-science/algorithms
The Blockchain,"University of California, Irvine",course,https://www.coursera.org/learn/uciblockchain,computer-science/algorithms
Project: Traffic Sign Classification Using Deep Learning in Python/Keras,Rhyme,course,https://www.coursera.org/learn/traffic-sign-classification-deep-learning,computer-science/algorithms
Project: Create Custom Layers in Keras,Rhyme,course,https://www.coursera.org/learn/custom-layers-keras,computer-science/algorithms
Optimizing Machine Learning Performance,Alberta Machine Intelligence Institute,course,https://www.coursera.org/learn/optimize-machine-learning-model-performance,computer-science/algorithms
The Outcomes and Interventions of Health Informatics,Johns Hopkins University,course,https://www.coursera.org/learn/the-outcomes-and-interventions-of-health-informatics,computer-science/algorithms
Cómputo evolutivo,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/computo-evolutivo,computer-science/algorithms
Approximation Algorithms Part II,École normale supérieure,course,https://www.coursera.org/learn/approximation-algorithms-part-2,computer-science/algorithms
Project: Understanding Deepfakes with Keras,Rhyme,course,https://www.coursera.org/learn/deepfakes-keras,computer-science/algorithms
Project: Image Noise Reduction with Auto-encoders using TensorFlow,Rhyme,course,https://www.coursera.org/learn/image-noise-reduction-auto-encoders,computer-science/algorithms
Computational Vision,University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-computational-vision,computer-science/algorithms
Approximation Algorithms,EIT Digital,course,https://www.coursera.org/learn/approximation-algorithms,computer-science/algorithms
高级数据结构与算法,Peking University,course,https://www.coursera.org/learn/gaoji-shuju-jiegou,computer-science/algorithms
Methods for Solving Problems,University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-problem-solving-methods,computer-science/algorithms
Project: Image Super Resolution Using Autoencoders in Keras,Rhyme,course,https://www.coursera.org/learn/image-super-resolution-autoencoders-keras,computer-science/algorithms
Project: Linear Regression with Python,Rhyme,course,https://www.coursera.org/learn/linear-regression,computer-science/algorithms
Resolución de problemas por búsqueda,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/resolucion-busqueda,computer-science/algorithms
Project: Classification with Transfer Learning in Keras,Rhyme,course,https://www.coursera.org/learn/image-classification-transfer-learning-keras,computer-science/algorithms
Aprenda a ensinar programação com o Programaê!,Fundação Lemann,course,https://www.coursera.org/learn/programae,computer-science/algorithms
面向对象技术高级课程（The Advanced Object-Oriented Technology）,Peking University,course,https://www.coursera.org/learn/aoo,computer-science/algorithms
Project: Neural Style Transfer with TensorFlow,Rhyme,course,https://www.coursera.org/learn/neural-style-transfer,computer-science/algorithms
Project: Siamese Network with Triplet Loss in Keras,Rhyme,course,https://www.coursera.org/learn/siamese-network-triplet-loss-keras,computer-science/algorithms
Cryptography and Hashing Overview,"University of California, Irvine",course,https://www.coursera.org/learn/crypto-hashing,computer-science/algorithms
Creatividad computacional,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/creatividad-computacional,computer-science/algorithms
Comportamiento adaptativo,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/comportamiento-adapta,computer-science/algorithms
"Interpersonal, Developmental, and Evolutionary Perspectives of the Mind",University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-perspectives,computer-science/algorithms
Data Structures and Algorithms (III),Tsinghua University,course,https://www.coursera.org/learn/data-structures-algorithms-3,computer-science/algorithms
Data Structures and Algorithms (II),Tsinghua University,course,https://www.coursera.org/learn/data-structures-algorithms-2,computer-science/algorithms
Bioinformatics Capstone: Big Data in Biology,University of California San Diego,course,https://www.coursera.org/learn/bioinformatics-project,computer-science/algorithms
Project: Named Entity Recognition using LSTMs with Keras,Rhyme,course,https://www.coursera.org/learn/named-entity-recognition-lstm-keras-tensorflow,computer-science/algorithms
The Blockchain System,"University of California, Irvine",course,https://www.coursera.org/learn/blockchain-system,computer-science/algorithms
The Merkle Tree and Cryptocurrencies,"University of California, Irvine",course,https://www.coursera.org/learn/merkle-cryptocurrencies,computer-science/algorithms
Project: Regression with Automatic Differentiation in TensorFlow,Rhyme,course,https://www.coursera.org/learn/regression-automatic-differentiation-tensorflow,computer-science/algorithms
