title,university,form,link,category
Presentation skills: Designing Presentation Slides,National Research Tomsk State University,course,https://www.coursera.org/learn/slides,personal-development/personal-development
Pensamiento Sistémico,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/pensamiento-sistemico,personal-development/personal-development
Inspirational Leadership: Leading with Sense,HEC Paris,specialization,https://www.coursera.org/specializations/inspirational-leadership,personal-development/personal-development
Stanford's Short Course on Breastfeeding,Stanford University,course,https://www.coursera.org/learn/breastfeeding,personal-development/personal-development
Devenir entrepreneur du changement,HEC Paris,course,https://www.coursera.org/learn/entrepreneur-changement,personal-development/personal-development
Teach English Now! Teaching Language Online,Arizona State University,course,https://www.coursera.org/learn/teachlanguageonline,personal-development/personal-development
Personality Types at Work,University of Florida,course,https://www.coursera.org/learn/personality-types-at-work,personal-development/personal-development
Successful Career Development,University System of Georgia,course,https://www.coursera.org/learn/career-advancement,personal-development/personal-development
Ideas from the History of Graphic Design,California Institute of the Arts,course,https://www.coursera.org/learn/graphic-design-history,personal-development/personal-development
Learning How To Learn for Youth,Arizona State University,course,https://www.coursera.org/learn/learning-how-to-learn-youth,personal-development/personal-development
Financial Planning for Young Adults,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/financial-planning,personal-development/personal-development
English for Teaching Purposes,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/teaching-english,personal-development/personal-development
Academic Listening and Note-Taking,"University of California, Irvine",course,https://www.coursera.org/learn/note-taking,personal-development/personal-development
Gut Check: Exploring Your Microbiome,University of Colorado Boulder,course,https://www.coursera.org/learn/microbiome,personal-development/personal-development
Understanding Memory: Explaining the Psychology of Memory through Movies,Wesleyan University,course,https://www.coursera.org/learn/memory-and-movies,personal-development/personal-development
Negociación 4.0,Universidad Austral,course,https://www.coursera.org/learn/negociacion-iae,personal-development/personal-development
ADHD: Everyday Strategies for Elementary Students,The State University of New York,course,https://www.coursera.org/learn/adhd-treatment,personal-development/personal-development
Futures Thinking,Institute for the Future,specialization,https://www.coursera.org/specializations/futures-thinking,personal-development/personal-development
Éxito Profesional,"University of California, Irvine",specialization,https://www.coursera.org/specializations/exito-profesional,personal-development/personal-development
Engineering Project Management: Initiating and Planning,Rice University,course,https://www.coursera.org/learn/initiating-planning,personal-development/personal-development
Leading the Life You Want,University of Pennsylvania,course,https://www.coursera.org/learn/leading-the-life-you-want,personal-development/personal-development
Graphic Design Elements for Non-Designers,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/graphic-design-elements-non-designers,personal-development/personal-development
Coaching Skills for Managers,"University of California, Davis",specialization,https://www.coursera.org/specializations/coaching-skills-manager,personal-development/personal-development
Leadership in 21st Century Organizations,Copenhagen Business School,course,https://www.coursera.org/learn/leadership-21st-century,personal-development/personal-development
Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,The University of Edinburgh,course,https://www.coursera.org/learn/know-thyself-the-examined-life,personal-development/personal-development
Advanced Writing,"University of California, Irvine",course,https://www.coursera.org/learn/advanced-writing,personal-development/personal-development
Presentation skills: Speechwriting and Storytelling,National Research Tomsk State University,course,https://www.coursera.org/learn/speechwriting,personal-development/personal-development
Liderazgo efectivo para el siglo XXI,Universidad de los Andes,specialization,https://www.coursera.org/specializations/liderazgo-efectivo,personal-development/personal-development
Writing Professional Email and Memos (Project-Centered Course),University System of Georgia,course,https://www.coursera.org/learn/professional-emails,personal-development/personal-development
Positive Psychology: Applications and Interventions,University of Pennsylvania,course,https://www.coursera.org/learn/positive-psychology-applications,personal-development/personal-development
How to Get Skilled: Introduction to Individual Skills Management (Project-Centered Course),The State University of New York,course,https://www.coursera.org/learn/skills-management,personal-development/personal-development
"Negotiation, Mediation and Conflict Resolution",ESSEC Business School,specialization,https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution,personal-development/personal-development
Competencias digitales. Bases de datos: Access,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/competencias-digitales-access,personal-development/personal-development
Know Thyself - The Value and Limits of Self-Knowledge: The Unconscious,The University of Edinburgh,course,https://www.coursera.org/learn/know-thyself-the-unconscious,personal-development/personal-development
Практика разрешения конфликтов. Я - семья - работа - общество,National Research Tomsk State University,course,https://www.coursera.org/learn/conflict-resolution,personal-development/personal-development
Managing Your Health: The Role of Physical Therapy and Exercise,University of Toronto,course,https://www.coursera.org/learn/physical-therapy-exercise,personal-development/personal-development
Graphic Design,University of Colorado Boulder,course,https://www.coursera.org/learn/presentation-design,personal-development/personal-development
Renewable Energy and Green Building Entrepreneurship,Duke University,course,https://www.coursera.org/learn/renewable-energy-entrepreneurship,personal-development/personal-development
Applying to U.S. Universities,University of Pennsylvania,course,https://www.coursera.org/learn/study-in-usa,personal-development/personal-development
"Sleep: Neurobiology, Medicine, and Society",University of Michigan,course,https://www.coursera.org/learn/sleep,personal-development/personal-development
"Introduction to Self-Determination Theory: An approach to motivation, development and wellness",University of Rochester,course,https://www.coursera.org/learn/self-determination-theory,personal-development/personal-development
"Teach English Now! Second Language Listening, Speaking, and Pronunciation",Arizona State University,course,https://www.coursera.org/learn/tesol-speaking,personal-development/personal-development
Mindware: Critical Thinking for the Information Age,University of Michigan,course,https://www.coursera.org/learn/mindware,personal-development/personal-development
An Intuitive Introduction to Probability,University of Zurich,course,https://www.coursera.org/learn/introductiontoprobability,personal-development/personal-development
Réussir le Changement,ESSEC Business School,course,https://www.coursera.org/learn/reussir-le-changement,personal-development/personal-development
Leading transformations: Manage change,Macquarie University,course,https://www.coursera.org/learn/change-management,personal-development/personal-development
Negociações de sucesso: estratégias e habilidades essenciais (em Português),University of Michigan,course,https://www.coursera.org/learn/negociacao,personal-development/personal-development
Mindshift: Transforma tu mente para superar obstáculos en el aprendizaje y descubrir tu potencial oculto.,McMaster University,course,https://www.coursera.org/learn/mindshift-transforma-mente,personal-development/personal-development
Building High-Performing Teams,University of Pennsylvania,course,https://www.coursera.org/learn/high-performing-teams,personal-development/personal-development
Exploring Emerging Technologies for Lifelong Learning and Success,The State University of New York,course,https://www.coursera.org/learn/emerging-technologies-lifelong-learning,personal-development/personal-development
