title,university,form,link,category
The fundamentals of hotel distribution,ESSEC Business School,course,https://www.coursera.org/learn/hotel-distribution,business/business-strategy
Content Strategy for Professionals,Northwestern University,specialization,https://www.coursera.org/specializations/content-strategy,business/business-strategy
Strategising: Management for Global Competitive Advantage,Macquarie University,specialization,https://www.coursera.org/specializations/strategic-management-competitive-advantage,business/business-strategy
Strategic Business Management - Microeconomics,"University of California, Irvine",course,https://www.coursera.org/learn/strategic-business-management-microeconomics,business/business-strategy
Introduction to Intellectual Property,University of Pennsylvania,course,https://www.coursera.org/learn/introduction-intellectual-property,business/business-strategy
Construction Scheduling,Columbia University,course,https://www.coursera.org/learn/construction-scheduling,business/business-strategy
Research Proposal: Initiating Research,"University of California, Davis",course,https://www.coursera.org/learn/research-proposal-initiating-research,business/business-strategy
IT Project Management,Indian School of Business,course,https://www.coursera.org/learn/it-project-management,business/business-strategy
Supply Chain Sourcing,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/sourcing,business/business-strategy
Construction Finance,Columbia University,course,https://www.coursera.org/learn/construction-finance,business/business-strategy
Cost and Economics in Pricing Strategy,University of Virginia,course,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-cost-economics,business/business-strategy
Fundamentos del análisis de datos para la toma de decisiones,Tecnológico de Monterrey,course,https://www.coursera.org/learn/analisis-de-datos,business/business-strategy
Digital Business Models,Lund University,course,https://www.coursera.org/learn/digital-business-models,business/business-strategy
Finance for Non-Financial Managers,Emory University,course,https://www.coursera.org/learn/finance-for-non-financial-managers,business/business-strategy
Bridging the Gap between Strategy Design and Delivery,Brightline Initiative,course,https://www.coursera.org/learn/bridging-strategy-design-delivery-gap,business/business-strategy
Negocios Internacionales I,University of New Mexico,course,https://www.coursera.org/learn/negocios-internacionales,business/business-strategy
Startup Entrepreneurship,Technion - Israel Institute of Technology,specialization,https://www.coursera.org/specializations/startup-entrepreneurship,business/business-strategy
Strategic Sales Management,Fundação Instituto de Administração,specialization,https://www.coursera.org/specializations/sales-management-bridging-gap-strategy-sales,business/business-strategy
Innovation for Entrepreneurs: From Idea to Marketplace,"University of Maryland, College Park",course,https://www.coursera.org/learn/innovative-entrepreneur,business/business-strategy
Estrategias de Redes Sociales,Universidad Austral,course,https://www.coursera.org/learn/redes-sociales-estrategias,business/business-strategy
Scaling Operations: Linking Strategy and Execution,Northwestern University,course,https://www.coursera.org/learn/operations-strategy,business/business-strategy
Operations Management: Strategy and Quality Management for the Digital Age,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/process-improvement,business/business-strategy
Organisational design: Know your organisation,Macquarie University,course,https://www.coursera.org/learn/organisational-design-know-your-organisation,business/business-strategy
Digital Transformations,Indian School of Business,course,https://www.coursera.org/learn/digital-transformations,business/business-strategy
Content Strategy for Professionals: Engaging Audiences,Northwestern University,course,https://www.coursera.org/learn/engagement-strategy,business/business-strategy
Understanding Modern Finance,Moscow Institute of Physics and Technology,specialization,https://www.coursera.org/specializations/understanding-modern-finance,business/business-strategy
Business Strategies for Social Impact,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-social-impact,business/business-strategy
Strategic Business Management - Macroeconomics,"University of California, Irvine",course,https://www.coursera.org/learn/strategic-business-management-macroeconomics,business/business-strategy
Crowdfunding,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-crowdfunding,business/business-strategy
Advanced Business Strategy,University of Virginia,course,https://www.coursera.org/learn/uva-darden-advanced-business-strategy,business/business-strategy
Advanced Search Engine Optimization Strategies,"University of California, Davis",course,https://www.coursera.org/learn/seo-strategies,business/business-strategy
Estrategia Empresarial,Universidad Austral,course,https://www.coursera.org/learn/estrategia-empresarial,business/business-strategy
Business Strategies for Emerging Markets,National Research University Higher School of Economics,course,https://www.coursera.org/learn/business-strategies,business/business-strategy
Organizational Design and Management,HEC Paris,course,https://www.coursera.org/learn/organizational-design-management,business/business-strategy
Digital Competition in Financial Services,Copenhagen Business School,course,https://www.coursera.org/learn/digital-competition-financial-services,business/business-strategy
Leadership Through Social Influence,Northwestern University,course,https://www.coursera.org/learn/leadership-socialinfluence,business/business-strategy
Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,"University of Maryland, College Park",course,https://www.coursera.org/learn/innovative-ideas,business/business-strategy
¿Cómo convertir mi idea en empresa?,Universidad de los Andes,course,https://www.coursera.org/learn/idea-empresa,business/business-strategy
Capitalismo Consciente,Insper,course,https://www.coursera.org/learn/capitalismo-consciente,business/business-strategy
The Cycle: Management of Successful Arts and Cultural Organizations,"University of Maryland, College Park",course,https://www.coursera.org/learn/the-cycle,business/business-strategy
Strategic Management of Innovation,HEC Paris,course,https://www.coursera.org/learn/strategic-management-of-innovation,business/business-strategy
Strategy and Sustainability,IESE Business School,course,https://www.coursera.org/learn/strategy-sustainability,business/business-strategy
Corporate Strategy,University of London,course,https://www.coursera.org/learn/corporatestrategy,business/business-strategy
"Application of AI, InsurTech, and Real Estate Technology",University of Pennsylvania,course,https://www.coursera.org/learn/wharton-ai-application-insurtech-real-estate-technology,business/business-strategy
"Grow to Greatness: Smart Growth for Private Businesses, Part I",University of Virginia,course,https://www.coursera.org/learn/uva-darden-smart-growth-strategy-1,business/business-strategy
Corporate Strategy,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/corporate-strategy,business/business-strategy
Fundraising and Development,"University of California, Davis",specialization,https://www.coursera.org/specializations/fundraising-development,business/business-strategy
IA para todos,deeplearning.ai,course,https://www.coursera.org/learn/ai-for-everyone-es,business/business-strategy
Strategic Planning and Execution,University of Virginia,course,https://www.coursera.org/learn/uva-darden-strategic-planning-execution,business/business-strategy
Strategy Formulation,Copenhagen Business School,course,https://www.coursera.org/learn/strategy-formulation,business/business-strategy
The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,ESSEC Business School,course,https://www.coursera.org/learn/fundamentals-of-revenue-management,business/business-strategy
Corruption,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-corruption,business/business-strategy
Data Visualization with Tableau Project,"University of California, Davis",course,https://www.coursera.org/learn/dataviz-project,business/business-strategy
Технология ведения международных переговоров,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),course,https://www.coursera.org/learn/tekhnologiya-vedeniya-mezhdunarodnykh-peregovorov,business/business-strategy
Fundamentals of Global Energy Business,University of Colorado System,course,https://www.coursera.org/learn/energy-business,business/business-strategy
Qualitative Research,"University of California, Davis",course,https://www.coursera.org/learn/qualitative-research,business/business-strategy
Effective Sales – An Overview,Fundação Instituto de Administração,course,https://www.coursera.org/learn/effective-sales-overview,business/business-strategy
Quantitative Research,"University of California, Davis",course,https://www.coursera.org/learn/quantitative-research,business/business-strategy
Finance for Startups,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/finance-for-startups,business/business-strategy
Supply Chain Finance and Blockchain Technology,New York Institute of Finance,specialization,https://www.coursera.org/specializations/supply-chain-finance-and-blockchain-technology,business/business-strategy
Innovation and emerging technology: Be disruptive,Macquarie University,course,https://www.coursera.org/learn/innovation-technology-be-disruptive,business/business-strategy
Valuation and Financial Analysis For Startups,Yonsei University,specialization,https://www.coursera.org/specializations/startup-valuation,business/business-strategy
Introducción al Marketing,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-introduccion-marketing,business/business-strategy
Deep Learning for Business,Yonsei University,course,https://www.coursera.org/learn/deep-learning-business,business/business-strategy
Fundraising and Development Foundations,"University of California, Davis",course,https://www.coursera.org/learn/fundraising-development,business/business-strategy
International Business Environment,University of London,course,https://www.coursera.org/learn/global-business-environment,business/business-strategy
Управление инновационными проектами,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/innovacionnye-proekty,business/business-strategy
Budgeting essentials and development,Fundação Instituto de Administração,course,https://www.coursera.org/learn/budgeting-essentials-development,business/business-strategy
Mergers and Acquisitions – The Relentless Pursuit of Synergy,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/mergers-and-acquisitions,business/business-strategy
Business Growth Strategy,University of Virginia,course,https://www.coursera.org/learn/uva-darden-business-growth-strategy,business/business-strategy
Global Strategy I: How The Global Economy Works,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/global-strategy,business/business-strategy
Strategy Implementation,Copenhagen Business School,course,https://www.coursera.org/learn/strategy-implementation,business/business-strategy
From Brand to Image: Creating High Impact Campaigns That Tell Brand Stories,IE Business School,course,https://www.coursera.org/learn/brand-image-high-impact-campaign,business/business-strategy
商务基础 (中文版),University of Pennsylvania,specialization,https://www.coursera.org/specializations/wharton-shangwu-jichu,business/business-strategy
Copyright Law in the Music Business,Berklee College of Music,course,https://www.coursera.org/learn/copyright-law-music-business,business/business-strategy
صياغة الأفكار المحفِّزة على الابتكار,University of Virginia,course,https://www.coursera.org/learn/uva-darden-design-thinking-innovation-ar,business/business-strategy
Business Analytics Capstone,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-capstone-analytics,business/business-strategy
Customer Value in Pricing Strategy,University of Virginia,course,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-customer-value,business/business-strategy
Микроэкономика (вводный курс),Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),course,https://www.coursera.org/learn/mikroekonomika-vvodnyy-kurs,business/business-strategy
Designing the Future of Work,UNSW Sydney (The University of New South Wales),course,https://www.coursera.org/learn/designing-future-of-work,business/business-strategy
Copyright Law,University of Pennsylvania,course,https://www.coursera.org/learn/copyright-law,business/business-strategy
Coberturas de riesgo con futuros y opciones para agrobusiness,Universidad Austral,course,https://www.coursera.org/learn/coberturas-de-riesgo,business/business-strategy
"Anticipating Your Next Battle, in Business and Beyond",HEC Paris,course,https://www.coursera.org/learn/anticipate,business/business-strategy
Doing Business in China,The Chinese University of Hong Kong,specialization,https://www.coursera.org/specializations/doing-business-in-china,business/business-strategy
الذكاء الاصطناعي للجميع,deeplearning.ai,course,https://www.coursera.org/learn/ai-for-everyone-ar,business/business-strategy
Introduction to Supply Chain Finance & Blockchain Technology,New York Institute of Finance,course,https://www.coursera.org/learn/introduction-supply-chain-finance-blockchain-technology,business/business-strategy
Adapt your leadership style,Macquarie University,course,https://www.coursera.org/learn/leadership-adapt-your-style,business/business-strategy
Green Business Strategy,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/green-business-strategy,business/business-strategy
Supply chain management: Be global,Macquarie University,course,https://www.coursera.org/learn/supply-chain-management-global,business/business-strategy
Marketing Strategy for Entrepreneurs,EIT Digital,course,https://www.coursera.org/learn/marketing-strategy-entrepreneurs,business/business-strategy
Introducción a la Calidad,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/gestion-de-productividad,business/business-strategy
Introducción a la Estrategia,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/introduccionalaestrategia,business/business-strategy
Introducción a las Finanzas Corporativas,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-finanzas-corporativas,business/business-strategy
Google Cloud Product Fundamentals,Google Cloud,course,https://www.coursera.org/learn/google-cloud-product-fundamentals,business/business-strategy
Patent Law,University of Pennsylvania,course,https://www.coursera.org/learn/patents,business/business-strategy
"Visionary leadership, identity & motivation: Become a meaning maker",Macquarie University,course,https://www.coursera.org/learn/visionary-leadership-meaning-maker,business/business-strategy
Supply Chain Management Strategy,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/supply-chain-management-strategy,business/business-strategy
Uso de técnicas estadísticas para el análisis de datos,Tecnológico de Monterrey,course,https://www.coursera.org/learn/datos-tecnicas,business/business-strategy
Leadership Through Marketing,Northwestern University,course,https://www.coursera.org/learn/leadership-marketing,business/business-strategy
Marketing analytics: Know your customers,Macquarie University,course,https://www.coursera.org/learn/marketing-analytics-customers,business/business-strategy
Cybersecurity and Mobility,University System of Georgia,course,https://www.coursera.org/learn/cybersecurity-mobility,business/business-strategy
Business of Games and Entrepreneurship,Michigan State University,course,https://www.coursera.org/learn/gamedev-business,business/business-strategy
Transacting on the Blockchain,INSEAD,course,https://www.coursera.org/learn/transacting-blockchain,business/business-strategy
FinTech Risk Management,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/fintech-risk-management,business/business-strategy
Introducción a la Gestión de Operaciones,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-gestion-operaciones,business/business-strategy
Capital Markets and Financial Institutions – How to Survive Them,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/capital-markets-and-financial-institutions,business/business-strategy
Giving 2.0: The MOOC,Stanford University,course,https://www.coursera.org/learn/philanthropist,business/business-strategy
Gestão de Marca & Crise de Imagem,Fundação Instituto de Administração,course,https://www.coursera.org/learn/gestao-de-marca-crise-imagem,business/business-strategy
Sales Strategy,Fundação Instituto de Administração,course,https://www.coursera.org/learn/sales-strategy,business/business-strategy
التحوّل الرقمي,BCG,course,https://www.coursera.org/learn/bcg-uva-darden-digital-transformation-ar,business/business-strategy
Маркетинг. Часть 2. Инструментарий маркетинга,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/marketing-instrumentarij,business/business-strategy
FinTech Security and Regulation (RegTech),The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/regtech,business/business-strategy
Today’s Music Industry,West Virginia University,course,https://www.coursera.org/learn/music-industry,business/business-strategy
Website Optimization Client Report Project,"University of California, Davis",course,https://www.coursera.org/learn/seo-project,business/business-strategy
Valuation for Startups Using Discounted Cash Flows Approach,Yonsei University,course,https://www.coursera.org/learn/discounted-cash-flow,business/business-strategy
Marketing: Customer Needs and Wants,IESE Business School,course,https://www.coursera.org/learn/marketing-customers,business/business-strategy
"Empresa familiar: gestión, dirección y sucesión",ESADE Business and Law School,specialization,https://www.coursera.org/specializations/empresa-familiar-gestion,business/business-strategy
¿Cómo construir mi modelo de negocio?,Universidad de los Andes,course,https://www.coursera.org/learn/modelo-negocio,business/business-strategy
Protecting Business Innovations via Copyright,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/protect-business-innovations-copyright,business/business-strategy
Industrial Organization: Strategy and Competition in Business,National Research University Higher School of Economics,course,https://www.coursera.org/learn/industrial-organization,business/business-strategy
"服務模式的體驗、設計與創新：從痛點到賣點 (Experience, Design, and Innovation of Service Models: from Pain Points to Selling Points)",National Taiwan University,course,https://www.coursera.org/learn/service-models,business/business-strategy
Advanced Competitive Strategy,Ludwig-Maximilians-Universität München (LMU),course,https://www.coursera.org/learn/advanced-competitive-strategy,business/business-strategy
Moving to the Cloud,The University of Melbourne,course,https://www.coursera.org/learn/cloud-computing-adoption,business/business-strategy
Content Strategy for Professionals: Managing Content,Northwestern University,course,https://www.coursera.org/learn/content-management-strategy,business/business-strategy
Infonomics I: Business Information Economics and Data Monetization,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/infonomics-1,business/business-strategy
Protecting Business Innovations via Patent,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/protect-business-innovations-patent,business/business-strategy
Global sustainability and corporate social responsibility: Be sustainable,Macquarie University,course,https://www.coursera.org/learn/global-sustainability-be-sustainable,business/business-strategy
Recolección y exploración de datos,Tecnológico de Monterrey,course,https://www.coursera.org/learn/ordenamiento-datos,business/business-strategy
International Business II,University of New Mexico,course,https://www.coursera.org/learn/international-business-2,business/business-strategy
La Philanthropie : Comprendre et Agir,ESSEC Business School,course,https://www.coursera.org/learn/philanthropie,business/business-strategy
La gestión en la empresa familiar,ESADE Business and Law School,course,https://www.coursera.org/learn/gestion-empresa-familiar,business/business-strategy
Innovation Strategy: Developing Your Fintech strategy,Copenhagen Business School,course,https://www.coursera.org/learn/innovation-strategy-fintech,business/business-strategy
Protecting Business Innovations via Trademark,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/protect-business-innovations-trademark,business/business-strategy
A Scientific Approach to Innovation Management,Università Bocconi,course,https://www.coursera.org/learn/scientific-approach-innovation-management,business/business-strategy
Doing Business in Europe,ESCP Business School,course,https://www.coursera.org/learn/doing-business-in-europe,business/business-strategy
Strategic Organization Design,Ludwig-Maximilians-Universität München (LMU),course,https://www.coursera.org/learn/organization-design,business/business-strategy
Blockchain Opportunity Analysis,INSEAD,course,https://www.coursera.org/learn/blockchain-opportunity-analysis,business/business-strategy
Мировая экономика,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),specialization,https://www.coursera.org/specializations/mirovaya-ekonomika,business/business-strategy
Hacer negocios con multinacionales y empresas en América Latina,Universidad de los Andes,course,https://www.coursera.org/learn/negocios-multinacionales-america-latina,business/business-strategy
Demand management: Breaking down today’s commercial silos,ESSEC Business School,course,https://www.coursera.org/learn/demandmanagement,business/business-strategy
Wharton Business Foundations Capstone,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-capstone,business/business-strategy
Государственно-частное партнерство в инфраструктурном развитии России,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),course,https://www.coursera.org/learn/gosudarstvenno-chastnoye-partnerstvo,business/business-strategy
Selling to Chinese Consumers,The Chinese University of Hong Kong,course,https://www.coursera.org/learn/selling-to-chinese-consumers,business/business-strategy
What’s Your Big Idea?,The University of North Carolina at Chapel Hill,course,https://www.coursera.org/learn/big-ideas,business/business-strategy
市场营销概论 (中文版）,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-shichang-ying-xiao,business/business-strategy
Negocios Internacionales II,University of New Mexico,course,https://www.coursera.org/learn/negocios-internacionales-2,business/business-strategy
Global Strategy II: Doing Business in The Global Economy,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/global-strategy-two,business/business-strategy
Research Report: Delivering Insights,"University of California, Davis",course,https://www.coursera.org/learn/marketing-research-report,business/business-strategy
Sales Training: Sales Team Management,HubSpot Academy,course,https://www.coursera.org/learn/sales-team-management,business/business-strategy
The Impact of Technology,EIT Digital,course,https://www.coursera.org/learn/impact-of-technology,business/business-strategy
Entrepreneurship,The Chinese University of Hong Kong,course,https://www.coursera.org/learn/entrepreneurship,business/business-strategy
竞争策略（中文版）,Ludwig-Maximilians-Universität München (LMU),course,https://www.coursera.org/learn/competitivestrategyzh,business/business-strategy
Introducción a la Contabilidad Financiera,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-contabilidad-financiera,business/business-strategy
Business Model Innovation for Sustainable Landscape Restoration,Erasmus University Rotterdam,course,https://www.coursera.org/learn/bmi-sustainable-landscape-restoration,business/business-strategy
Business Strategy in Practice (Project-centered Course),University of Virginia,course,https://www.coursera.org/learn/uva-darden-business-strategy-capstone,business/business-strategy
Financial Analysis for Startups,Yonsei University,course,https://www.coursera.org/learn/financial-ratios,business/business-strategy
Content Strategy for Professionals: Ensuring Your Content's Impact,Northwestern University,course,https://www.coursera.org/learn/effective-content-strategy,business/business-strategy
Content Strategy for Professionals: Expanding Your Content’s Reach,Northwestern University,course,https://www.coursera.org/learn/increase-reach,business/business-strategy
