title,university,form,link,category
Introduction to Applied Cryptography,University of Colorado System,specialization,https://www.coursera.org/specializations/introduction-applied-cryptography,math-and-logic/math-and-logic
Архитектура ЭВМ (Computer Architecture),Saint Petersburg State University,course,https://www.coursera.org/learn/arkhitektura-evm,math-and-logic/math-and-logic
Физика в опытах. Часть 1. Механика,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/fizika-v-opitah-mehanika,math-and-logic/math-and-logic
Causal Inference,Columbia University,course,https://www.coursera.org/learn/causal-inference,math-and-logic/math-and-logic
Enseñanza de las matemáticas de primaria,Universidad de los Andes,course,https://www.coursera.org/learn/ensenanza-matematicas-primaria,math-and-logic/math-and-logic
Game Theory II: Advanced Applications,Stanford University,course,https://www.coursera.org/learn/game-theory-2,math-and-logic/math-and-logic
Six Sigma Tools for Analyze,University System of Georgia,course,https://www.coursera.org/learn/six-sigma-analyze,math-and-logic/math-and-logic
Number Theory and Cryptography,University of California San Diego,course,https://www.coursera.org/learn/number-theory-cryptography,math-and-logic/math-and-logic
Applied Cryptography,University of Colorado System,specialization,https://www.coursera.org/specializations/applied-crypto,math-and-logic/math-and-logic
Линейная алгебра и аналитическая геометрия,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/lineynaya-algebra,math-and-logic/math-and-logic
Robotics: Computational Motion Planning,University of Pennsylvania,course,https://www.coursera.org/learn/robotics-motion-planning,math-and-logic/math-and-logic
Éléments de Géomatique,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/geomatique,math-and-logic/math-and-logic
Теория игр,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/gametheory,math-and-logic/math-and-logic
Introduction to Galois Theory,National Research University Higher School of Economics,course,https://www.coursera.org/learn/galois,math-and-logic/math-and-logic
"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",Stanford University,course,https://www.coursera.org/learn/algorithms-npcomplete,math-and-logic/math-and-logic
Basic Modeling for Discrete Optimization,The University of Melbourne,course,https://www.coursera.org/learn/basic-modeling,math-and-logic/math-and-logic
Logic for Economists,University of Amsterdam,course,https://www.coursera.org/learn/logic-for-economists,math-and-logic/math-and-logic
离散数学概论 Discrete Mathematics Generality,Peking University,course,https://www.coursera.org/learn/dmathgen,math-and-logic/math-and-logic
Introducción al análisis de Costos para la Dirección de Empresas,Universidad Austral,course,https://www.coursera.org/learn/analisis-costos-direccion-empresas,math-and-logic/math-and-logic
頑想學概率：機率一 (Probability (1)),National Taiwan University,course,https://www.coursera.org/learn/prob1,math-and-logic/math-and-logic
