title,university,form,link,category
Optical Efficiency and Resolution,University of Colorado Boulder,course,https://www.coursera.org/learn/optical-efficiency-and-resolution,physical-science-and-engineering/electrical-engineering
Battery Pack Balancing and Power Estimation,University of Colorado System,course,https://www.coursera.org/learn/battery-pack-balancing-power-estimation,physical-science-and-engineering/electrical-engineering
Introduction to Advanced Vibrations,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/introduction-advanced-vibrations,physical-science-and-engineering/electrical-engineering
Design of High-Performance Optical Systems,University of Colorado Boulder,course,https://www.coursera.org/learn/design-high-performance-optical-systems,physical-science-and-engineering/electrical-engineering
Battery State-of-Health (SOH) Estimation,University of Colorado System,course,https://www.coursera.org/learn/battery-state-of-health,physical-science-and-engineering/electrical-engineering
Ferrous Technology II,Pohang University of Science and Technology,course,https://www.coursera.org/learn/ferrous-technology-2,physical-science-and-engineering/electrical-engineering
Fundamentals of particle accelerator technology (NPAP MOOC),Lund University,course,https://www.coursera.org/learn/fundamentals-particle-accelerator-technology,physical-science-and-engineering/electrical-engineering
Expanded FPGA Training with NIOS II,University of Colorado Boulder,course,https://www.coursera.org/learn/fpga-training-nios-ii,physical-science-and-engineering/electrical-engineering
Project Planning and Machine Learning,University of Colorado Boulder,course,https://www.coursera.org/learn/industrial-iot-project-planning-machine-learning,physical-science-and-engineering/electrical-engineering
Enseignes et afficheurs à LED,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/enseignes-et-afficheurs-led,physical-science-and-engineering/electrical-engineering
Nanophotonics and Detectors,University of Colorado Boulder,course,https://www.coursera.org/learn/nanophotonics-detectors,physical-science-and-engineering/electrical-engineering
Optique non-linéaire,École Polytechnique,course,https://www.coursera.org/learn/physique-optique,physical-science-and-engineering/electrical-engineering
Internet of Things: Multimedia Technologies,University of California San Diego,course,https://www.coursera.org/learn/internet-of-things-multimedia,physical-science-and-engineering/electrical-engineering
Цифровая обработка сигналов Часть 2. Дискретные и цифровые фильтры,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/cifrovaya-obrabotka-signalov-chast2,physical-science-and-engineering/electrical-engineering
Modeling and Debugging Embedded Systems,University of Colorado Boulder,course,https://www.coursera.org/learn/modeling-debugging-embedded-systems,physical-science-and-engineering/electrical-engineering
Controle de Sistemas no Plano-s,Instituto Tecnológico de Aeronáutica,course,https://www.coursera.org/learn/controle-s,physical-science-and-engineering/electrical-engineering
Displays,University of Colorado Boulder,course,https://www.coursera.org/learn/displays,physical-science-and-engineering/electrical-engineering
Internet of Things V2: Setting up and Using Cloud Services,University of California San Diego,course,https://www.coursera.org/learn/internet-of-things-cloud-services-version2,physical-science-and-engineering/electrical-engineering
Введение в лазерные технологии,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/vveedenie-v-lasernie-tehnologii,physical-science-and-engineering/electrical-engineering
Internet of Things V2: DragonBoard™ bring up and community ecosystem,University of California San Diego,course,https://www.coursera.org/learn/internet-of-things-dragonboard-version2,physical-science-and-engineering/electrical-engineering
Quantitative Formal Modeling and Worst-Case Performance Analysis,EIT Digital,course,https://www.coursera.org/learn/quantitative-formal-modeling-1,physical-science-and-engineering/electrical-engineering
