title,university,form,link,category
Exploratory Data Analysis with MATLAB,MathWorks,course,https://www.coursera.org/learn/exploratory-data-analysis-matlab,data-science/data-analysis
Data Visualization,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/datavisualization,data-science/data-analysis
Big Data Modeling and Management Systems,University of California San Diego,course,https://www.coursera.org/learn/big-data-management,data-science/data-analysis
Practical Machine Learning,Johns Hopkins University,course,https://www.coursera.org/learn/practical-machine-learning,data-science/data-analysis
Qualitative Research Methods,University of Amsterdam,course,https://www.coursera.org/learn/qualitative-methods,data-science/data-analysis
Базы данных (Databases),Saint Petersburg State University,course,https://www.coursera.org/learn/data-bases-intr,data-science/data-analysis
Building Resilient Streaming Analytics Systems on GCP,Google Cloud,course,https://www.coursera.org/learn/streaming-analytics-systems-gcp,data-science/data-analysis
Essential Design Principles for Tableau,"University of California, Davis",course,https://www.coursera.org/learn/dataviz-design,data-science/data-analysis
Análisis de Datos para la toma de decisiones,Tecnológico de Monterrey,specialization,https://www.coursera.org/specializations/analisis-datos,data-science/data-analysis
Social and Economic Networks: Models and Analysis,Stanford University,course,https://www.coursera.org/learn/social-economic-networks,data-science/data-analysis
Foundations for Big Data Analysis with SQL,Cloudera,course,https://www.coursera.org/learn/foundations-big-data-analysis-sql,data-science/data-analysis
Introduction to GIS Mapping,University of Toronto,course,https://www.coursera.org/learn/introduction-gis-mapping,data-science/data-analysis
Reproducible Research,Johns Hopkins University,course,https://www.coursera.org/learn/reproducible-research,data-science/data-analysis
Mastering Software Development in R,Johns Hopkins University,specialization,https://www.coursera.org/specializations/r,data-science/data-analysis
Python for Genomic Data Science,Johns Hopkins University,course,https://www.coursera.org/learn/python-genomics,data-science/data-analysis
Strategic Business Analytics,ESSEC Business School,specialization,https://www.coursera.org/specializations/strategic-analytics,data-science/data-analysis
Database systems,Universidad Nacional Autónoma de México,specialization,https://www.coursera.org/specializations/database-systems,data-science/data-analysis
Applied Social Network Analysis in Python,University of Michigan,course,https://www.coursera.org/learn/python-social-network-analysis,data-science/data-analysis
Introduction to Business Analytics: Communicating with Data,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/intro-business-analytics,data-science/data-analysis
Econometria Básica Aplicada,Universidade de São Paulo,course,https://www.coursera.org/learn/econometria-basica-aplicada,data-science/data-analysis
A Crash Course in Causality: Inferring Causal Effects from Observational Data,University of Pennsylvania,course,https://www.coursera.org/learn/crash-course-in-causality,data-science/data-analysis
Epidemiology for Public Health,Imperial College London,specialization,https://www.coursera.org/specializations/public-health-epidemiology,data-science/data-analysis
Health Informatics,Johns Hopkins University,specialization,https://www.coursera.org/specializations/health-informatics,data-science/data-analysis
Decision-Making and Scenarios,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-decision-making-scenarios,data-science/data-analysis
Introduction to People Analytics,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/people-analytics,data-science/data-analysis
Data-driven Astronomy,The University of Sydney,course,https://www.coursera.org/learn/data-driven-astronomy,data-science/data-analysis
Computational Social Science,"University of California, Davis",specialization,https://www.coursera.org/specializations/computational-social-science-ucdavis,data-science/data-analysis
Julia Scientific Programming,University of Cape Town,course,https://www.coursera.org/learn/julia-programming,data-science/data-analysis
Modeling Risk and Realities,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-risk-models,data-science/data-analysis
Information Visualization,New York University Tandon School of Engineering,specialization,https://www.coursera.org/specializations/information-visualization,data-science/data-analysis
Visual Analytics with Tableau,"University of California, Davis",course,https://www.coursera.org/learn/dataviz-visual-analytics,data-science/data-analysis
Big Data Integration and Processing,University of California San Diego,course,https://www.coursera.org/learn/big-data-integration-processing,data-science/data-analysis
Genomic Data Science with Galaxy,Johns Hopkins University,course,https://www.coursera.org/learn/galaxy-project,data-science/data-analysis
Systèmes d’Information Géographique - Partie 1,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/sig-1,data-science/data-analysis
Survey Data Collection and Analytics,University of Michigan,specialization,https://www.coursera.org/specializations/data-collection,data-science/data-analysis
"Data Warehouse Concepts, Design, and Data Integration",University of Colorado System,course,https://www.coursera.org/learn/dwdesign,data-science/data-analysis
"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Rice University,course,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application,data-science/data-analysis
Data Analysis and Interpretation,Wesleyan University,specialization,https://www.coursera.org/specializations/data-analysis,data-science/data-analysis
"Data Wrangling, Analysis and AB Testing with SQL","University of California, Davis",course,https://www.coursera.org/learn/data-wrangling-analysis-abtesting,data-science/data-analysis
Creating Dashboards and Storytelling with Tableau,"University of California, Davis",course,https://www.coursera.org/learn/dataviz-dashboards,data-science/data-analysis
Humanidades digitales,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/humanidades-digitales,data-science/data-analysis
Hadoop Platform and Application Framework,University of California San Diego,course,https://www.coursera.org/learn/hadoop,data-science/data-analysis
Foundations of Data Science: K-Means Clustering in Python,University of London,course,https://www.coursera.org/learn/data-science-k-means-clustering-python,data-science/data-analysis
Bayesian Statistics,Duke University,course,https://www.coursera.org/learn/bayesian,data-science/data-analysis
Практики оперативной аналитики в MS Excel,Saint Petersburg State University,course,https://www.coursera.org/learn/praktiki-operativnoy-analitiki-excel,data-science/data-analysis
Fundamentos del análisis de datos para la toma de decisiones,Tecnológico de Monterrey,course,https://www.coursera.org/learn/analisis-de-datos,data-science/data-analysis
Foundations of Marketing Analytics,Emory University,specialization,https://www.coursera.org/specializations/marketing-analytics,data-science/data-analysis
Measuring Disease in Epidemiology,Imperial College London,course,https://www.coursera.org/learn/measuring-disease-epidemiology,data-science/data-analysis
The Importance of Listening,Northwestern University,course,https://www.coursera.org/learn/importance-of-listening,data-science/data-analysis
Supply Chain Analytics Essentials,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/supply-chain-analytics-essentials,data-science/data-analysis
Big Data: el impacto de los datos masivos en la sociedad actual,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/impacto-datos-masivos,data-science/data-analysis
Foundations of strategic business analytics,ESSEC Business School,course,https://www.coursera.org/learn/strategic-business-analytics,data-science/data-analysis
