title,university,form,link,category
Fundamentals of Global Energy Business,University of Colorado System,course,https://www.coursera.org/learn/energy-business,physical-science-and-engineering/environmental-science-and-sustainability
Introduction to Environmental Law and Policy,The University of North Carolina at Chapel Hill,course,https://www.coursera.org/learn/environmental-law,physical-science-and-engineering/environmental-science-and-sustainability
"Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications",Rice University,course,https://www.coursera.org/learn/natural-attenuation-of-groundwater-contaminants,physical-science-and-engineering/environmental-science-and-sustainability
Environmental Management & Ethics,Technical University of Denmark (DTU),course,https://www.coursera.org/learn/environmental-management-ethics,physical-science-and-engineering/environmental-science-and-sustainability
Greening the Economy: Lessons from Scandinavia,Lund University,course,https://www.coursera.org/learn/greening-the-economy,physical-science-and-engineering/environmental-science-and-sustainability
Oceanography: a key to better understand our world,Universitat de Barcelona,course,https://www.coursera.org/learn/oceanography,physical-science-and-engineering/environmental-science-and-sustainability
Material Processing,Georgia Institute of Technology,course,https://www.coursera.org/learn/material-science-engineering,physical-science-and-engineering/environmental-science-and-sustainability
Electric Utilities Fundamentals and Future,University of Colorado System,course,https://www.coursera.org/learn/electric-utilities,physical-science-and-engineering/environmental-science-and-sustainability
Éléments de Géomatique,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/geomatique,physical-science-and-engineering/environmental-science-and-sustainability
Wood Science: Beyond Building,West Virginia University,course,https://www.coursera.org/learn/wood-science,physical-science-and-engineering/environmental-science-and-sustainability
GIS Data Acquisition and Map Design,University of Toronto,course,https://www.coursera.org/learn/gis-data-acquisition-map-design,physical-science-and-engineering/environmental-science-and-sustainability
The Dynamic Earth: A Course for Educators,American Museum of Natural History,course,https://www.coursera.org/learn/earth-amnh,physical-science-and-engineering/environmental-science-and-sustainability
Introduction to Indoor Air Quality,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/intro-indoor-air-quality,physical-science-and-engineering/environmental-science-and-sustainability
Wind resources for renewable energies,École Polytechnique,course,https://www.coursera.org/learn/wind-for-renewable-energies,physical-science-and-engineering/environmental-science-and-sustainability
Planet Earth...and You!,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/planet-earth,physical-science-and-engineering/environmental-science-and-sustainability
Introducción a los modelos de demanda de transporte,Pontificia Universidad Católica de Chile,course,https://www.coursera.org/learn/demanda-de-transporte,physical-science-and-engineering/environmental-science-and-sustainability
"Our Earth: Its Climate, History, and Processes",University of Manchester,course,https://www.coursera.org/learn/our-earth,physical-science-and-engineering/environmental-science-and-sustainability
"Imagery, Automation, and Applications","University of California, Davis",course,https://www.coursera.org/learn/gis-applications,physical-science-and-engineering/environmental-science-and-sustainability
Les transitions énergétique-écologiques dans les pays du Sud,École normale supérieure,course,https://www.coursera.org/learn/transitions-energetiques-pays-du-sud,physical-science-and-engineering/environmental-science-and-sustainability
Energy: The Enterprise,University at Buffalo,course,https://www.coursera.org/learn/energy-industry-overview,physical-science-and-engineering/environmental-science-and-sustainability
"Act on Climate: Steps to Individual, Community, and Political Action",University of Michigan,course,https://www.coursera.org/learn/act-on-climate,physical-science-and-engineering/environmental-science-and-sustainability
Green Business Strategy,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/green-business-strategy,physical-science-and-engineering/environmental-science-and-sustainability
"Comprendre l'écologie, pour une économie innovante",ESCP Business School,course,https://www.coursera.org/learn/ecologie,physical-science-and-engineering/environmental-science-and-sustainability
"Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food",Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/sustainability-social-ecological-systems,physical-science-and-engineering/environmental-science-and-sustainability
"The Effect of Fires on People, Property and the Environment","University of Maryland, College Park",course,https://www.coursera.org/learn/fire-effect,physical-science-and-engineering/environmental-science-and-sustainability
Introduction to the Arctic: Climate,University of Alberta,course,https://www.coursera.org/learn/arctic-introduction-climate,physical-science-and-engineering/environmental-science-and-sustainability
Introduction to Public Health Engineering in Humanitarian Contexts,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/engineering-humanitarian,physical-science-and-engineering/environmental-science-and-sustainability
First Steps in Making the Business Case for Sustainability,University of Colorado System,course,https://www.coursera.org/learn/sustainable-business,physical-science-and-engineering/environmental-science-and-sustainability
Climate Change and Water in Mountains: A Global Concern,University of Geneva,course,https://www.coursera.org/learn/climate-changes-mountains-water,physical-science-and-engineering/environmental-science-and-sustainability
