title,university,form,link,category
Forecasting Skills: See the Future Before it Happens,Institute for the Future,course,https://www.coursera.org/learn/forecasting-skills,business/business-essentials
European Business Law: Doing Business in Europe,Lund University,course,https://www.coursera.org/learn/eu-law-doing-business,business/business-essentials
Business Applications of Hypothesis Testing and Confidence Interval Estimation,Rice University,course,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals,business/business-essentials
Blockchain and Cryptocurrency Explained,University of Michigan,course,https://www.coursera.org/learn/crypto-finance,business/business-essentials
Introduction to Business Analytics with R,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/business-analytics-r,business/business-essentials
Learn Mandarin Chinese: Intermediate,Shanghai Jiao Tong University,specialization,https://www.coursera.org/specializations/learn-mandarin-chinese-intermediate,business/business-essentials
Effective Compliance Programs,University of Pennsylvania,course,https://www.coursera.org/learn/effective-compliance-programs,business/business-essentials
Keeping up with Change: Issues for the Finance Professional,University of London,course,https://www.coursera.org/learn/change-for-the-finance-professional,business/business-essentials
Organisational behaviour: Know your people,Macquarie University,course,https://www.coursera.org/learn/organisational-behaviour-know-your-people,business/business-essentials
Современный менеджмент,Saint Petersburg State University,course,https://www.coursera.org/learn/modernmanagement,business/business-essentials
Inferential and Predictive Statistics for Business,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/business-statistics,business/business-essentials
Анализ данных в Google Таблицах (Google Spreadsheets),National Research Tomsk State University,course,https://www.coursera.org/learn/analiz-dannyh-v-google-tablicah,business/business-essentials
Speaking to persuade: Motivating audiences with solid arguments and moving language,University of Washington,course,https://www.coursera.org/learn/persuade-speech,business/business-essentials
Interview Research and Preparation,"University of Maryland, College Park",course,https://www.coursera.org/learn/interview-preparation,business/business-essentials
Бизнес на свои,National Research Tomsk State University,course,https://www.coursera.org/learn/biznes-na-svoi-mosigra,business/business-essentials
Predictive Modeling and Analytics,University of Colorado Boulder,course,https://www.coursera.org/learn/predictive-modeling-analytics,business/business-essentials
Экономика предприятия,Saint Petersburg State University,course,https://www.coursera.org/learn/ekonomika-predpriyatiya,business/business-essentials
Demand Analytics,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/demand-analytics,business/business-essentials
Introducción al Marketing,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-introduccion-marketing,business/business-essentials
International Business Environment,University of London,course,https://www.coursera.org/learn/global-business-environment,business/business-essentials
Управление инновационными проектами,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/innovacionnye-proekty,business/business-essentials
"Trabaja inteligentemente, no más duro: Gestión del tiempo para la productividad personal y profesional","University of California, Irvine",course,https://www.coursera.org/learn/trabaja-inteligentemente,business/business-essentials
Global Impact: Business Ethics,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/business-ethics,business/business-essentials
Coaching Practices,"University of California, Davis",course,https://www.coursera.org/learn/coaching-practices,business/business-essentials
Speaking to inform: Discussing complex ideas with clear explanations and dynamic slides,University of Washington,course,https://www.coursera.org/learn/inform-speech,business/business-essentials
Introducción al mundo de las negociaciones,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/estrategias-de-negociacion,business/business-essentials
商务基础 (中文版),University of Pennsylvania,specialization,https://www.coursera.org/specializations/wharton-shangwu-jichu,business/business-essentials
Fintech Startups in Emerging Markets,University of Cape Town,specialization,https://www.coursera.org/specializations/fintech-startups-emerging-markets,business/business-essentials
