title,university,form,link,category
Toxicology 21: Scientific Applications,Johns Hopkins University,course,https://www.coursera.org/learn/toxicology-21,life-sciences/basic-science
Emergence of Life,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/emergence-of-life,life-sciences/basic-science
Evolution: A Course for Educators,American Museum of Natural History,course,https://www.coursera.org/learn/teaching-evolution,life-sciences/basic-science
Foundations of International Psychiatry,The University of Melbourne,course,https://www.coursera.org/learn/international-psychiatry,life-sciences/basic-science
Ecology: from cells to Gaia,National Research Tomsk State University,course,https://www.coursera.org/learn/ecology,life-sciences/basic-science
Circadian clocks: how rhythms structure life,Ludwig-Maximilians-Universität München (LMU),course,https://www.coursera.org/learn/circadian-clocks,life-sciences/basic-science
HPV-Associated Oral and Throat Cancer: What You Need to Know,Icahn School of Medicine at Mount Sinai,course,https://www.coursera.org/learn/hpv-oral-throat-cancer,life-sciences/basic-science
Network Analysis in Systems Biology,Icahn School of Medicine at Mount Sinai,course,https://www.coursera.org/learn/network-biology,life-sciences/basic-science
"Biological Diversity (Theories, Measures and Data sampling techniques)",National Research Tomsk State University,course,https://www.coursera.org/learn/biological-diversity,life-sciences/basic-science
Science & Religion 101,University of Alberta,course,https://www.coursera.org/learn/science-and-religion-101,life-sciences/basic-science
Evolution Today,Universiteit Leiden,course,https://www.coursera.org/learn/evolution-today,life-sciences/basic-science
"Life, Health and Radiation",The University of Sydney,course,https://www.coursera.org/learn/life-health-radiation,life-sciences/basic-science
Teaching Science at University,University of Zurich,course,https://www.coursera.org/learn/teachingscience,life-sciences/basic-science
Ecosystems of California,"University of California, Santa Cruz",course,https://www.coursera.org/learn/california-ecosystems,life-sciences/basic-science
结构生物化学（Structural Biochemistry),Nanjing University,course,https://www.coursera.org/learn/shengwu-huaxue,life-sciences/basic-science
Evidence-based Toxicology,Johns Hopkins University,course,https://www.coursera.org/learn/evidence-based-toxicology,life-sciences/basic-science
Women in environmental biology,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/women-environmental-biology,life-sciences/basic-science
Protists: Evolution and Ecology of Microbial Eukaryotes,Saint Petersburg State University,course,https://www.coursera.org/learn/protists-evolution-ecology-microbial-eukaryotes,life-sciences/basic-science
Introduction to Translational Science,University of Rochester,course,https://www.coursera.org/learn/intro-translational-science,life-sciences/basic-science
Genetics and Society: A Course for Educators,American Museum of Natural History,course,https://www.coursera.org/learn/genetics-society,life-sciences/basic-science
Lactation Biology,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/lactation-biology,life-sciences/basic-science
Advanced Neurobiology II,Peking University,course,https://www.coursera.org/learn/advancedneurobiologyii,life-sciences/basic-science
Emergent Phenomena in Science and Everyday Life,"University of California, Irvine",course,https://www.coursera.org/learn/emergent-phenomena,life-sciences/basic-science
Genomics for Law,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/genomics-for-law,life-sciences/basic-science
生物学概念与途径,Peking University,course,https://www.coursera.org/learn/biologyconcept,life-sciences/basic-science
人体生理学导论（中文版）,Duke University,course,https://www.coursera.org/learn/sheng-li-xue,life-sciences/basic-science
The Changing Arctic,National Research Tomsk State University,course,https://www.coursera.org/learn/changing-arctic,life-sciences/basic-science
Big Data Science with the BD2K-LINCS Data Coordination and Integration Center,Icahn School of Medicine at Mount Sinai,course,https://www.coursera.org/learn/bd2k-lincs,life-sciences/basic-science
Mind of the Universe - Genetic Privacy: should we be concerned?,Universiteit Leiden,course,https://www.coursera.org/learn/mind-of-the-universe-genetic-privacy,life-sciences/basic-science
流行病学基础（上）,Peking University,course,https://www.coursera.org/learn/liuxing-bing-xue,life-sciences/basic-science
